Student.id,GPA,Achievement,Organization,Recommendation,Work.experience,Status
004271,3.37,0,FALSE,FALSE,FALSE,n
004272,3.96,5,TRUE,TRUE,TRUE,y
004273,3.62,1,TRUE,FALSE,TRUE,n
004274,3.45,0,TRUE,TRUE,TRUE,n
004275,3.34,0,TRUE,FALSE,TRUE,n
004276,3.68,4,TRUE,TRUE,FALSE,y
004277,3.45,0,TRUE,FALSE,TRUE,n
004278,3.96,4,FALSE,TRUE,TRUE,y
004279,3.34,1,FALSE,FALSE,FALSE,n
004280,3.73,4,FALSE,TRUE,TRUE,y
004281,3.56,1,TRUE,FALSE,FALSE,n
004282,3.42,0,FALSE,FALSE,TRUE,n
004283,3.62,0,FALSE,TRUE,TRUE,n
004284,3.37,1,FALSE,FALSE,FALSE,n
004285,3.7,1,FALSE,TRUE,FALSE,y
004286,3.69,3,TRUE,TRUE,TRUE,y
004287,3.61,0,TRUE,FALSE,TRUE,n
004288,3.46,0,TRUE,FALSE,FALSE,n
004289,3.46,1,FALSE,TRUE,FALSE,n
004290,3.36,1,FALSE,TRUE,TRUE,n
004291,3.63,1,FALSE,FALSE,FALSE,n
004292,3.85,5,FALSE,TRUE,FALSE,y
004293,3.5,1,TRUE,FALSE,TRUE,n
004294,3.32,1,TRUE,FALSE,TRUE,n
004295,3.85,5,FALSE,TRUE,FALSE,y
004296,3.43,1,TRUE,TRUE,FALSE,n
004297,3.94,1,FALSE,TRUE,FALSE,y
004298,3.65,4,FALSE,TRUE,FALSE,y
004299,3.33,1,FALSE,TRUE,FALSE,n
004300,3.79,3,TRUE,TRUE,FALSE,y
004301,3.95,2,TRUE,TRUE,FALSE,y
004302,3.99,3,FALSE,TRUE,FALSE,y
004303,3.34,0,TRUE,FALSE,FALSE,n
004304,3.85,2,FALSE,TRUE,TRUE,y
004305,3.4,1,TRUE,FALSE,FALSE,n
004306,3.81,5,FALSE,TRUE,FALSE,y
004307,3.37,1,TRUE,FALSE,TRUE,n
004308,3.57,0,TRUE,FALSE,TRUE,n
004309,3.68,3,FALSE,TRUE,TRUE,y
004310,3.82,1,TRUE,TRUE,TRUE,y
004311,3.31,1,TRUE,FALSE,FALSE,n
004312,3.44,1,TRUE,TRUE,TRUE,n
004313,3.69,2,TRUE,TRUE,TRUE,y
004314,3.44,1,TRUE,FALSE,FALSE,n
004315,3.55,0,TRUE,TRUE,TRUE,n
004316,3.53,1,TRUE,FALSE,TRUE,n
004317,3.44,0,TRUE,TRUE,TRUE,n
004318,3.7,3,FALSE,TRUE,FALSE,y
004319,3.83,5,TRUE,TRUE,FALSE,y
004320,3.59,0,TRUE,FALSE,FALSE,n
004321,3.99,5,FALSE,FALSE,FALSE,y
004322,3.87,2,FALSE,FALSE,FALSE,y
004323,3.39,1,FALSE,FALSE,FALSE,n
004324,3.34,0,FALSE,FALSE,FALSE,n
004325,3.8,2,TRUE,TRUE,FALSE,y
004326,3.4,0,FALSE,FALSE,TRUE,n
004327,3.59,0,FALSE,FALSE,TRUE,n
004328,3.33,1,FALSE,FALSE,TRUE,n
004329,3.63,1,FALSE,FALSE,FALSE,n
004330,3.67,1,TRUE,TRUE,TRUE,y
004331,3.41,0,FALSE,FALSE,FALSE,n
004332,3.32,1,FALSE,FALSE,TRUE,n
004333,3.67,4,FALSE,TRUE,TRUE,y
004334,3.36,0,FALSE,TRUE,TRUE,n
004335,3.72,3,FALSE,TRUE,FALSE,y
004336,3.57,0,TRUE,TRUE,FALSE,n
004337,3.42,1,FALSE,TRUE,FALSE,n
004338,3.44,0,FALSE,TRUE,FALSE,n
004339,3.52,1,TRUE,FALSE,TRUE,n
004340,3.59,0,FALSE,FALSE,TRUE,n
004341,3.47,1,TRUE,FALSE,TRUE,n
004342,3.97,5,FALSE,TRUE,FALSE,y
004343,3.36,0,TRUE,TRUE,FALSE,n
004344,3.4,0,TRUE,FALSE,FALSE,n
004345,3.44,0,FALSE,FALSE,TRUE,n
004346,3.56,0,FALSE,FALSE,TRUE,n
004347,3.73,1,TRUE,TRUE,TRUE,y
004348,3.85,1,FALSE,TRUE,TRUE,y
004349,3.32,0,TRUE,FALSE,TRUE,n
004350,3.63,0,TRUE,FALSE,FALSE,n
004351,3.54,0,FALSE,FALSE,TRUE,n
004352,3.49,1,FALSE,TRUE,FALSE,n
004353,3.84,2,TRUE,TRUE,TRUE,y
004354,3.69,3,TRUE,TRUE,TRUE,y
004355,3.81,2,TRUE,TRUE,FALSE,y
004356,3.68,1,FALSE,TRUE,FALSE,y
004357,3.84,2,TRUE,TRUE,TRUE,y
004358,3.5,1,FALSE,TRUE,FALSE,n
004359,3.37,0,FALSE,FALSE,TRUE,n
004360,3.34,0,TRUE,FALSE,FALSE,n
004361,3.63,0,TRUE,FALSE,TRUE,n
004362,3.41,1,TRUE,FALSE,TRUE,n
004363,3.96,1,FALSE,TRUE,FALSE,y
004364,3.75,3,TRUE,TRUE,FALSE,y
004365,3.44,1,TRUE,FALSE,TRUE,n
004366,3.43,1,FALSE,FALSE,FALSE,n
004367,3.41,0,FALSE,FALSE,FALSE,n
004368,3.57,0,FALSE,TRUE,FALSE,n
004369,3.9,4,TRUE,TRUE,TRUE,y
004370,3.78,1,FALSE,TRUE,TRUE,y
004371,3.56,1,TRUE,TRUE,FALSE,n
004372,3.72,4,TRUE,TRUE,FALSE,y
004373,3.4,1,FALSE,FALSE,TRUE,n
004374,3.52,1,FALSE,FALSE,FALSE,n
004375,3.72,5,TRUE,TRUE,TRUE,y
004376,3.56,1,FALSE,FALSE,FALSE,n
004377,3.76,1,FALSE,TRUE,TRUE,y
004378,3.94,4,TRUE,TRUE,TRUE,y
004379,3.98,3,FALSE,TRUE,TRUE,y
004380,3.55,1,FALSE,FALSE,FALSE,n
004381,3.78,3,FALSE,TRUE,TRUE,y
004382,3.84,3,TRUE,TRUE,TRUE,y
004383,3.3,1,FALSE,FALSE,TRUE,n
004384,3.98,5,TRUE,FALSE,TRUE,y
004385,3.65,2,FALSE,TRUE,FALSE,y
004386,3.9,5,TRUE,TRUE,TRUE,y
004387,3.62,0,TRUE,TRUE,TRUE,n
004388,3.33,0,TRUE,FALSE,TRUE,n
004389,3.76,5,FALSE,TRUE,TRUE,y
004390,3.88,5,FALSE,TRUE,FALSE,y
004391,3.72,2,TRUE,TRUE,FALSE,y
004392,3.85,1,TRUE,TRUE,TRUE,y
004393,3.76,2,TRUE,TRUE,FALSE,y
004394,3.33,1,FALSE,TRUE,FALSE,n
004395,3.99,2,FALSE,TRUE,TRUE,y
004396,3.95,4,TRUE,TRUE,TRUE,y
004397,3.94,4,FALSE,TRUE,FALSE,y
004398,3.34,0,FALSE,TRUE,TRUE,n
004399,3.89,4,FALSE,TRUE,FALSE,y
004400,3.99,4,TRUE,TRUE,TRUE,y
004401,3.54,0,TRUE,FALSE,FALSE,n
004402,3.53,0,TRUE,FALSE,FALSE,n
004403,3.59,1,TRUE,TRUE,TRUE,n
004404,3.94,5,FALSE,TRUE,TRUE,y
004405,3.59,1,TRUE,FALSE,FALSE,n
004406,3.32,1,TRUE,FALSE,FALSE,n
004407,3.73,3,TRUE,TRUE,FALSE,y
004408,3.79,5,FALSE,TRUE,TRUE,y
004409,3.89,1,FALSE,TRUE,TRUE,y
004410,3.4,1,FALSE,TRUE,TRUE,n
004411,3.97,3,TRUE,TRUE,TRUE,y
004412,3.33,0,TRUE,FALSE,FALSE,n
004413,3.64,0,TRUE,FALSE,FALSE,n
004414,3.47,0,FALSE,TRUE,FALSE,n
004415,3.72,1,FALSE,TRUE,TRUE,y
004416,3.93,4,FALSE,TRUE,TRUE,y
004417,3.48,0,FALSE,FALSE,FALSE,n
004418,3.6,0,FALSE,TRUE,TRUE,n
004419,3.71,4,TRUE,TRUE,TRUE,y
004420,3.4,0,FALSE,FALSE,FALSE,n
004421,3.58,0,FALSE,FALSE,FALSE,n
004422,3.48,1,FALSE,TRUE,FALSE,n
004423,3.74,2,TRUE,TRUE,TRUE,y
004424,3.49,1,TRUE,TRUE,TRUE,n
004425,3.5,0,FALSE,TRUE,TRUE,n
004426,3.72,1,FALSE,TRUE,TRUE,y
004427,3.39,0,FALSE,FALSE,FALSE,n
004428,3.92,5,FALSE,TRUE,TRUE,y
004429,3.89,3,TRUE,FALSE,TRUE,y
004430,3.87,2,FALSE,TRUE,TRUE,y
004431,3.37,1,FALSE,TRUE,TRUE,n
004432,3.45,0,TRUE,FALSE,TRUE,n
004433,3.89,2,TRUE,TRUE,FALSE,y
004434,3.34,0,TRUE,FALSE,FALSE,n
004435,3.8,4,TRUE,TRUE,FALSE,y
004436,3.63,0,TRUE,FALSE,FALSE,n
004437,3.95,5,FALSE,TRUE,TRUE,y
004438,3.38,0,TRUE,FALSE,FALSE,n
004439,3.34,0,TRUE,FALSE,FALSE,n
004440,3.74,2,FALSE,TRUE,TRUE,y
004441,3.41,0,TRUE,FALSE,TRUE,n
004442,3.77,5,TRUE,TRUE,TRUE,y
004443,3.54,1,TRUE,FALSE,TRUE,n
004444,3.38,1,FALSE,FALSE,TRUE,n
004445,3.66,2,TRUE,TRUE,TRUE,y
004446,3.77,3,TRUE,TRUE,FALSE,y
004447,3.93,3,TRUE,TRUE,TRUE,y
004448,3.39,0,FALSE,FALSE,FALSE,n
004449,3.62,1,FALSE,TRUE,TRUE,n
004450,3.4,0,TRUE,FALSE,FALSE,n
004451,3.44,0,FALSE,FALSE,FALSE,n
004452,3.33,1,FALSE,FALSE,FALSE,n
004453,3.85,4,TRUE,FALSE,TRUE,y
004454,3.54,0,FALSE,FALSE,TRUE,n
004455,3.4,1,FALSE,FALSE,TRUE,n
004456,3.31,0,TRUE,FALSE,FALSE,n
004457,3.71,3,TRUE,TRUE,FALSE,y
004458,3.72,3,FALSE,TRUE,TRUE,y
004459,3.42,1,FALSE,FALSE,TRUE,n
004460,3.92,1,TRUE,TRUE,TRUE,y
004461,3.85,1,TRUE,TRUE,FALSE,y
004462,3.55,0,FALSE,FALSE,TRUE,n
004463,3.46,0,FALSE,FALSE,TRUE,n
004464,3.45,0,TRUE,TRUE,TRUE,n
004465,3.39,1,FALSE,FALSE,TRUE,n
004466,3.42,1,FALSE,TRUE,FALSE,n
004467,3.68,5,FALSE,TRUE,FALSE,y
004468,3.4,0,TRUE,TRUE,FALSE,n
004469,3.52,1,TRUE,FALSE,TRUE,n
004470,3.59,0,TRUE,TRUE,FALSE,n
004471,3.35,0,TRUE,FALSE,TRUE,n
004472,3.38,0,TRUE,TRUE,TRUE,n
004473,3.37,0,TRUE,TRUE,TRUE,n
004474,3.96,3,TRUE,TRUE,TRUE,y
004475,3.82,3,TRUE,TRUE,FALSE,y
004476,3.57,1,TRUE,FALSE,TRUE,n
004477,3.56,0,TRUE,FALSE,FALSE,n
004478,3.61,0,TRUE,FALSE,FALSE,n
004479,3.74,5,TRUE,TRUE,TRUE,y
004480,3.4,1,TRUE,FALSE,FALSE,n
004481,3.84,2,FALSE,TRUE,TRUE,y
004482,3.41,1,FALSE,FALSE,FALSE,n
004483,3.51,0,FALSE,TRUE,TRUE,n
004484,3.82,3,TRUE,TRUE,TRUE,y
004485,3.37,1,FALSE,FALSE,FALSE,n
004486,3.66,4,FALSE,TRUE,TRUE,y
004487,3.49,1,FALSE,FALSE,FALSE,n
004488,3.31,1,FALSE,TRUE,FALSE,n
004489,3.45,0,FALSE,TRUE,FALSE,n
004490,3.32,0,TRUE,FALSE,TRUE,n
004491,3.88,1,TRUE,TRUE,FALSE,y
004492,3.46,1,TRUE,TRUE,TRUE,n
004493,3.46,1,TRUE,TRUE,TRUE,n
004494,3.99,1,TRUE,TRUE,TRUE,y
004495,3.79,2,FALSE,TRUE,TRUE,y
004496,3.46,0,FALSE,FALSE,FALSE,n
004497,3.58,1,TRUE,FALSE,FALSE,n
004498,3.75,2,FALSE,TRUE,FALSE,y
004499,3.57,1,TRUE,FALSE,FALSE,n
004500,3.85,3,FALSE,TRUE,TRUE,y
004501,3.3,0,TRUE,TRUE,FALSE,n
004502,3.33,0,FALSE,FALSE,FALSE,n
004503,3.35,0,FALSE,FALSE,TRUE,n
004504,3.82,3,FALSE,TRUE,FALSE,y
004505,3.44,1,TRUE,FALSE,TRUE,n
004506,3.96,4,FALSE,TRUE,TRUE,y
004507,3.95,3,FALSE,TRUE,TRUE,y
004508,3.98,1,TRUE,TRUE,FALSE,y
004509,3.44,0,TRUE,TRUE,FALSE,n
004510,3.4,0,TRUE,FALSE,TRUE,n
004511,3.42,0,FALSE,FALSE,FALSE,n
004512,3.82,3,FALSE,TRUE,FALSE,y
004513,3.55,0,TRUE,TRUE,TRUE,n
004514,3.92,1,FALSE,TRUE,TRUE,y
004515,3.83,2,TRUE,TRUE,FALSE,y
004516,3.33,1,TRUE,TRUE,TRUE,n
004517,3.33,1,FALSE,FALSE,FALSE,n
004518,3.41,0,TRUE,TRUE,FALSE,n
004519,3.51,1,FALSE,FALSE,FALSE,n
004520,3.7,1,TRUE,TRUE,FALSE,y
004521,3.98,5,TRUE,TRUE,FALSE,y
004522,4,4,TRUE,TRUE,FALSE,y
004523,3.62,0,TRUE,FALSE,FALSE,n
004524,3.34,0,TRUE,FALSE,FALSE,n
004525,3.66,4,TRUE,TRUE,TRUE,y
004526,3.85,1,FALSE,TRUE,TRUE,y
004527,3.43,1,FALSE,FALSE,FALSE,n
004528,3.74,1,FALSE,TRUE,TRUE,y
004529,3.86,2,TRUE,TRUE,FALSE,y
004530,3.54,0,TRUE,FALSE,FALSE,n
004531,3.46,1,FALSE,FALSE,FALSE,n
004532,3.48,1,FALSE,FALSE,TRUE,n
004533,3.3,0,TRUE,FALSE,TRUE,n
004534,3.69,1,FALSE,TRUE,FALSE,y
004535,3.95,4,TRUE,TRUE,FALSE,y
004536,3.54,0,FALSE,FALSE,FALSE,n
004537,3.35,1,TRUE,FALSE,TRUE,n
004538,3.48,1,FALSE,TRUE,TRUE,n
004539,3.62,1,TRUE,FALSE,TRUE,n
004540,3.72,5,TRUE,TRUE,FALSE,y
004541,3.38,0,TRUE,FALSE,TRUE,n
004542,3.9,5,TRUE,TRUE,TRUE,y
004543,3.64,1,TRUE,TRUE,FALSE,n
004544,3.43,0,TRUE,TRUE,TRUE,n
004545,3.58,0,FALSE,FALSE,FALSE,n
004546,3.39,0,TRUE,FALSE,FALSE,n
004547,3.97,2,TRUE,TRUE,FALSE,y
004548,3.83,4,TRUE,TRUE,TRUE,y
004549,3.53,1,TRUE,FALSE,FALSE,n
004550,3.47,1,FALSE,FALSE,FALSE,n
004551,3.31,0,TRUE,FALSE,FALSE,n
004552,3.94,5,FALSE,TRUE,FALSE,y
004553,3.38,1,FALSE,TRUE,FALSE,n
004554,3.38,1,FALSE,TRUE,TRUE,n
004555,3.42,0,FALSE,FALSE,TRUE,n
004556,3.66,3,TRUE,TRUE,TRUE,y
004557,3.95,2,FALSE,TRUE,TRUE,y
004558,3.61,0,FALSE,FALSE,FALSE,n
004559,3.62,1,TRUE,FALSE,TRUE,n
004560,3.53,1,FALSE,FALSE,FALSE,n
004561,3.73,3,TRUE,FALSE,FALSE,y
004562,3.36,0,FALSE,FALSE,TRUE,n
004563,3.48,0,TRUE,TRUE,TRUE,n
004564,3.38,1,TRUE,TRUE,TRUE,n
004565,3.69,3,FALSE,TRUE,TRUE,y
004566,3.78,2,FALSE,TRUE,FALSE,y
004567,3.31,0,TRUE,TRUE,FALSE,n
004568,3.43,0,FALSE,FALSE,FALSE,n
004569,3.51,1,TRUE,FALSE,FALSE,n
004570,3.45,1,FALSE,FALSE,FALSE,n
004571,3.89,4,TRUE,TRUE,TRUE,y
004572,3.45,1,TRUE,FALSE,TRUE,n
004573,3.59,0,FALSE,TRUE,TRUE,n
004574,3.88,4,TRUE,TRUE,FALSE,y
004575,3.56,1,FALSE,TRUE,FALSE,n
004576,3.92,1,FALSE,TRUE,TRUE,y
004577,3.7,1,FALSE,TRUE,TRUE,y
004578,3.65,0,FALSE,FALSE,TRUE,n
004579,3.9,5,FALSE,TRUE,FALSE,y
004580,3.98,5,FALSE,TRUE,FALSE,y
004581,3.56,1,FALSE,FALSE,TRUE,n
004582,3.41,1,FALSE,FALSE,TRUE,n
004583,3.67,2,FALSE,TRUE,TRUE,y
004584,3.68,5,FALSE,TRUE,TRUE,y
004585,3.88,2,FALSE,TRUE,FALSE,y
004586,3.76,2,FALSE,TRUE,TRUE,y
004587,3.67,2,TRUE,TRUE,FALSE,y
004588,3.36,1,FALSE,FALSE,TRUE,n
004589,3.48,0,FALSE,FALSE,TRUE,n
004590,3.81,3,TRUE,TRUE,TRUE,y
004591,3.8,1,FALSE,TRUE,FALSE,y
004592,3.92,2,TRUE,TRUE,FALSE,y
004593,3.6,0,FALSE,FALSE,TRUE,n
004594,3.7,1,TRUE,TRUE,TRUE,y
004595,3.47,0,FALSE,TRUE,TRUE,n
004596,3.35,1,FALSE,FALSE,TRUE,n
004597,3.89,3,FALSE,TRUE,TRUE,y
004598,3.42,0,TRUE,FALSE,TRUE,n
004599,3.59,1,TRUE,FALSE,TRUE,n
004600,3.6,0,TRUE,FALSE,TRUE,n
004601,3.43,1,FALSE,FALSE,TRUE,n
004602,3.48,0,TRUE,TRUE,TRUE,n
004603,3.71,4,TRUE,TRUE,FALSE,y
004604,3.63,1,FALSE,TRUE,FALSE,n
004605,3.84,3,FALSE,TRUE,TRUE,y
004606,3.69,5,FALSE,TRUE,TRUE,y
004607,3.73,5,TRUE,TRUE,FALSE,y
004608,3.5,0,TRUE,FALSE,FALSE,n
004609,3.44,0,FALSE,FALSE,TRUE,n
004610,3.36,0,FALSE,FALSE,FALSE,n
004611,3.49,1,TRUE,FALSE,FALSE,n
004612,3.67,3,FALSE,TRUE,TRUE,y
004613,3.46,0,TRUE,TRUE,FALSE,n
004614,3.47,0,TRUE,FALSE,FALSE,n
004615,3.46,1,TRUE,FALSE,FALSE,n
004616,3.76,1,FALSE,TRUE,FALSE,y
004617,3.48,1,FALSE,TRUE,FALSE,n
004618,3.38,0,FALSE,FALSE,TRUE,n
004619,3.46,1,FALSE,FALSE,TRUE,n
004620,3.72,1,TRUE,TRUE,TRUE,y
004621,3.61,0,FALSE,FALSE,FALSE,n
004622,3.79,1,FALSE,TRUE,FALSE,y
004623,3.36,1,TRUE,FALSE,TRUE,n
004624,3.32,0,TRUE,FALSE,FALSE,n
004625,3.74,5,FALSE,TRUE,FALSE,y
004626,3.6,1,TRUE,FALSE,FALSE,n
004627,3.65,4,FALSE,FALSE,TRUE,y
004628,3.36,1,FALSE,FALSE,FALSE,n
004629,3.73,1,FALSE,TRUE,FALSE,y
004630,3.75,2,FALSE,TRUE,TRUE,y
004631,4,1,FALSE,TRUE,FALSE,y
004632,3.37,0,FALSE,TRUE,FALSE,n
004633,3.66,1,FALSE,TRUE,FALSE,y
004634,3.36,1,TRUE,FALSE,FALSE,n
004635,3.38,0,TRUE,TRUE,TRUE,n
004636,3.57,1,FALSE,FALSE,FALSE,n
004637,3.65,1,TRUE,TRUE,TRUE,y
004638,3.59,0,FALSE,FALSE,FALSE,n
004639,3.7,1,TRUE,TRUE,FALSE,y
004640,3.78,5,FALSE,TRUE,FALSE,y
004641,3.42,1,FALSE,FALSE,TRUE,n
004642,3.66,5,TRUE,TRUE,TRUE,y
004643,3.44,1,TRUE,FALSE,TRUE,n
004644,3.47,1,TRUE,FALSE,FALSE,n
004645,3.88,3,FALSE,TRUE,FALSE,y
004646,3.87,4,FALSE,TRUE,FALSE,y
004647,3.64,0,TRUE,FALSE,TRUE,n
004648,3.55,1,FALSE,TRUE,TRUE,n
004649,3.7,4,FALSE,TRUE,FALSE,y
004650,3.48,0,FALSE,FALSE,TRUE,n
004651,3.48,1,TRUE,FALSE,TRUE,n
004652,3.4,1,TRUE,FALSE,FALSE,n
004653,3.31,0,FALSE,FALSE,FALSE,n
004654,3.63,1,TRUE,FALSE,FALSE,n
004655,3.66,3,TRUE,TRUE,FALSE,y
004656,3.31,1,FALSE,FALSE,TRUE,n
004657,3.71,1,TRUE,TRUE,TRUE,y
004658,3.64,1,TRUE,TRUE,FALSE,n
004659,3.7,2,TRUE,TRUE,TRUE,y
004660,3.46,0,TRUE,TRUE,FALSE,n
004661,3.37,0,TRUE,FALSE,TRUE,n
004662,3.85,1,FALSE,TRUE,TRUE,y
004663,3.65,3,FALSE,FALSE,TRUE,y
004664,3.9,2,FALSE,TRUE,FALSE,y
004665,3.74,2,FALSE,TRUE,FALSE,y
004666,3.36,1,TRUE,FALSE,FALSE,n
004667,3.32,0,FALSE,FALSE,FALSE,n
004668,3.4,0,TRUE,FALSE,FALSE,n
004669,3.3,1,TRUE,FALSE,TRUE,n
004670,3.31,1,TRUE,TRUE,TRUE,n
004671,3.71,2,FALSE,TRUE,TRUE,y
004672,3.37,1,FALSE,FALSE,TRUE,n
004673,3.57,1,FALSE,TRUE,TRUE,n
004674,3.49,0,FALSE,TRUE,FALSE,n
004675,3.56,1,TRUE,TRUE,TRUE,n
004676,3.56,0,TRUE,TRUE,FALSE,n
004677,3.86,2,TRUE,TRUE,FALSE,y
004678,3.41,0,FALSE,FALSE,TRUE,n
004679,3.85,3,TRUE,TRUE,TRUE,y
004680,3.6,0,FALSE,TRUE,TRUE,n
004681,3.9,5,FALSE,TRUE,TRUE,y
004682,3.9,1,FALSE,TRUE,FALSE,y
004683,3.39,0,TRUE,FALSE,TRUE,n
004684,3.85,1,FALSE,TRUE,FALSE,y
004685,3.96,5,FALSE,TRUE,FALSE,y
004686,3.43,1,FALSE,FALSE,FALSE,n
004687,3.98,4,TRUE,TRUE,FALSE,y
004688,3.81,2,FALSE,FALSE,FALSE,y
004689,3.92,1,FALSE,TRUE,TRUE,y
004690,3.93,1,FALSE,TRUE,TRUE,y
004691,3.4,1,FALSE,TRUE,TRUE,n
004692,3.48,0,FALSE,FALSE,FALSE,n
004693,3.54,1,FALSE,FALSE,FALSE,n
004694,3.4,1,FALSE,FALSE,FALSE,n
004695,3.37,1,FALSE,FALSE,TRUE,n
004696,3.8,5,FALSE,TRUE,FALSE,y
004697,3.92,3,TRUE,TRUE,FALSE,y
004698,3.64,0,TRUE,TRUE,TRUE,n
004699,3.4,0,FALSE,TRUE,FALSE,n
004700,3.61,1,FALSE,FALSE,FALSE,n
004701,3.73,2,FALSE,TRUE,FALSE,y
004702,3.35,1,FALSE,FALSE,TRUE,n
004703,3.7,2,FALSE,TRUE,FALSE,y
004704,3.59,0,TRUE,FALSE,TRUE,n
004705,3.52,1,FALSE,FALSE,FALSE,n
004706,3.6,1,TRUE,TRUE,FALSE,n
004707,3.56,1,FALSE,FALSE,FALSE,n
004708,3.7,4,TRUE,TRUE,FALSE,y
004709,3.33,1,FALSE,FALSE,FALSE,n
004710,3.38,1,FALSE,FALSE,FALSE,n
004711,3.98,4,FALSE,TRUE,FALSE,y
004712,3.62,1,TRUE,FALSE,FALSE,n
004713,3.54,0,TRUE,TRUE,TRUE,n
004714,3.78,5,TRUE,TRUE,FALSE,y
004715,3.55,1,FALSE,FALSE,FALSE,n
004716,3.31,0,FALSE,FALSE,FALSE,n
004717,3.59,1,TRUE,FALSE,TRUE,n
004718,3.76,5,TRUE,TRUE,TRUE,y
004719,3.39,1,TRUE,FALSE,FALSE,n
004720,3.75,3,TRUE,TRUE,FALSE,y
004721,3.53,1,FALSE,FALSE,FALSE,n
004722,3.57,0,TRUE,TRUE,TRUE,n
004723,3.7,2,TRUE,TRUE,TRUE,y
004724,3.97,1,FALSE,TRUE,TRUE,y
004725,3.42,0,FALSE,FALSE,FALSE,n
004726,3.63,0,FALSE,FALSE,TRUE,n
004727,3.84,5,FALSE,TRUE,TRUE,y
004728,3.5,0,FALSE,FALSE,FALSE,n
004729,3.88,3,FALSE,FALSE,FALSE,y
004730,3.33,1,FALSE,FALSE,FALSE,n
004731,3.85,5,TRUE,TRUE,FALSE,y
004732,3.37,1,TRUE,FALSE,TRUE,n
004733,3.49,0,FALSE,TRUE,FALSE,n
004734,3.53,1,TRUE,FALSE,TRUE,n
004735,3.56,1,FALSE,TRUE,TRUE,n
004736,3.95,2,TRUE,TRUE,FALSE,y
004737,3.81,1,FALSE,TRUE,TRUE,y
004738,3.54,0,FALSE,FALSE,FALSE,n
004739,3.36,0,FALSE,TRUE,FALSE,n
004740,3.8,5,FALSE,TRUE,TRUE,y
004741,3.59,0,TRUE,FALSE,TRUE,n
004742,3.87,5,FALSE,TRUE,FALSE,y
004743,3.52,1,FALSE,FALSE,TRUE,n
004744,3.47,1,TRUE,FALSE,TRUE,n
004745,3.49,0,FALSE,FALSE,FALSE,n
004746,3.58,0,FALSE,TRUE,FALSE,n
004747,3.71,5,FALSE,TRUE,FALSE,y
004748,3.59,0,FALSE,FALSE,TRUE,n
004749,3.38,0,TRUE,TRUE,TRUE,n
004750,3.74,5,TRUE,TRUE,TRUE,y
004751,3.55,1,TRUE,TRUE,TRUE,n
004752,3.6,1,FALSE,FALSE,TRUE,n
004753,3.74,5,FALSE,TRUE,FALSE,y
004754,3.33,0,TRUE,FALSE,FALSE,n
004755,3.9,2,TRUE,TRUE,TRUE,y
004756,3.59,0,FALSE,FALSE,TRUE,n
004757,3.77,4,FALSE,TRUE,TRUE,y
004758,3.6,0,FALSE,TRUE,FALSE,n
004759,3.31,0,FALSE,FALSE,FALSE,n
004760,3.6,1,FALSE,TRUE,TRUE,n
004761,3.53,0,TRUE,FALSE,FALSE,n
004762,3.62,0,FALSE,FALSE,FALSE,n
004763,3.67,2,FALSE,TRUE,FALSE,y
004764,3.69,2,TRUE,TRUE,TRUE,y
004765,3.75,2,TRUE,TRUE,FALSE,y
004766,3.79,1,TRUE,TRUE,FALSE,y
004767,3.35,1,FALSE,FALSE,FALSE,n
004768,3.31,1,TRUE,FALSE,TRUE,n
004769,3.33,0,FALSE,FALSE,FALSE,n
004770,3.41,1,TRUE,TRUE,TRUE,n
004771,3.49,1,TRUE,FALSE,FALSE,n
004772,3.53,1,TRUE,FALSE,TRUE,n
004773,3.56,1,TRUE,FALSE,FALSE,n
004774,3.6,1,TRUE,FALSE,FALSE,n
004775,3.57,0,FALSE,TRUE,TRUE,n
004776,3.75,2,TRUE,TRUE,TRUE,y
004777,3.94,3,FALSE,FALSE,TRUE,y
004778,3.31,1,TRUE,TRUE,FALSE,n
004779,3.46,0,FALSE,FALSE,FALSE,n
004780,3.45,1,TRUE,TRUE,FALSE,n
004781,3.37,0,TRUE,FALSE,FALSE,n
004782,3.71,3,TRUE,TRUE,FALSE,y
004783,3.75,3,TRUE,TRUE,TRUE,y
004784,3.66,2,TRUE,TRUE,TRUE,y
004785,3.97,1,FALSE,TRUE,TRUE,y
004786,3.98,3,TRUE,TRUE,TRUE,y
004787,3.72,4,TRUE,TRUE,TRUE,y
004788,3.64,0,TRUE,FALSE,TRUE,n
004789,3.34,0,FALSE,FALSE,FALSE,n
004790,3.52,0,FALSE,FALSE,FALSE,n
004791,4,2,FALSE,TRUE,FALSE,y
004792,3.93,1,FALSE,TRUE,FALSE,y
004793,3.81,1,TRUE,TRUE,TRUE,y
004794,3.44,1,FALSE,FALSE,TRUE,n
004795,3.63,0,TRUE,FALSE,FALSE,n
004796,3.96,3,FALSE,TRUE,FALSE,y
004797,3.47,0,FALSE,FALSE,TRUE,n
004798,3.85,1,FALSE,TRUE,FALSE,y
004799,3.43,1,FALSE,FALSE,TRUE,n
004800,3.39,1,TRUE,FALSE,FALSE,n
004801,3.63,0,TRUE,FALSE,FALSE,n
004802,3.93,5,TRUE,TRUE,TRUE,y
004803,3.34,0,TRUE,TRUE,FALSE,n
004804,3.46,1,FALSE,FALSE,FALSE,n
004805,3.36,0,FALSE,TRUE,TRUE,n
004806,3.51,1,TRUE,FALSE,TRUE,n
004807,3.74,2,TRUE,TRUE,TRUE,y
