"Organization","Recommendation","Work.experience","GPA","Achievement","Student.id","confidence(y)","confidence(n)","prediction(Status)"
0.0,1.0,1.0,0.2714285714285719,0.0,8699,0.0,1.0,"n"
1.0,1.0,1.0,0.44285714285714284,0.2,8700,0.0,1.0,"n"
0.0,0.0,0.0,0.08571428571428577,0.0,8701,0.0,1.0,"n"
0.0,0.0,0.0,0.3857142857142856,0.2,8702,0.0,1.0,"n"
1.0,0.0,0.0,0.042857142857143204,0.0,8703,0.0,1.0,"n"
1.0,0.0,1.0,0.2714285714285719,0.0,8704,0.0,1.0,"n"
0.0,1.0,1.0,0.6857142857142855,0.8,8705,1.0,0.0,"y"
1.0,1.0,0.0,0.15714285714285756,0.2,8706,0.0,1.0,"n"
0.0,1.0,0.0,0.5,1.0,8707,1.0,0.0,"y"
0.0,0.0,1.0,0.17142857142857154,0.2,8708,0.0,1.0,"n"
1.0,1.0,1.0,0.10000000000000038,0.0,8709,0.0,1.0,"n"
1.0,1.0,0.0,0.6000000000000004,0.6,8710,1.0,0.0,"y"
1.0,0.0,0.0,0.37142857142857166,0.2,8711,0.0,1.0,"n"
1.0,1.0,1.0,0.7000000000000002,0.4,8712,1.0,0.0,"y"
0.0,1.0,1.0,0.8857142857142857,1.0,8713,1.0,0.0,"y"
1.0,1.0,0.0,0.7285714285714288,1.0,8714,1.0,0.0,"y"
1.0,1.0,0.0,0.2571428571428573,0.2,8715,0.0,1.0,"n"
0.0,0.0,0.0,0.44285714285714284,0.2,8716,0.0,1.0,"n"
0.0,0.0,0.0,0.2571428571428573,0.2,8717,0.0,1.0,"n"
0.0,1.0,1.0,0.7428571428571427,0.6,8718,1.0,0.0,"y"
1.0,0.0,1.0,0.3857142857142856,0.2,8719,0.0,1.0,"n"
0.0,0.0,1.0,0.2857142857142859,0.2,8720,0.0,1.0,"n"
1.0,0.0,0.0,0.2571428571428573,0.0,8721,0.0,1.0,"n"
1.0,1.0,1.0,0.7857142857142859,1.0,8722,1.0,0.0,"y"
0.0,0.0,1.0,0.057142857142857176,0.0,8723,0.0,1.0,"n"
1.0,0.0,0.0,0.17142857142857154,0.0,8724,0.0,1.0,"n"
0.0,1.0,0.0,0.15714285714285756,0.2,8725,0.0,1.0,"n"
0.0,0.0,0.0,0.48571428571428604,0.0,8726,0.0,1.0,"n"
1.0,0.0,0.0,0.2285714285714287,0.0,8727,0.0,1.0,"n"
1.0,0.0,0.0,0.20000000000000012,0.2,8728,0.0,1.0,"n"
0.0,0.0,1.0,0.17142857142857154,0.2,8729,0.0,1.0,"n"
1.0,0.0,1.0,0.48571428571428604,0.0,8730,0.0,1.0,"n"
1.0,0.0,1.0,0.40000000000000024,0.2,8731,0.0,1.0,"n"
0.0,1.0,1.0,0.48571428571428604,0.2,8732,0.0,1.0,"n"
1.0,0.0,1.0,0.40000000000000024,0.2,8733,0.0,1.0,"n"
1.0,1.0,1.0,0.9714285714285714,1.0,8734,1.0,0.0,"y"
0.0,0.0,0.0,0.17142857142857154,0.2,8735,0.0,1.0,"n"
0.0,0.0,0.0,0.2857142857142859,0.2,8736,0.0,1.0,"n"
0.0,1.0,0.0,0.35714285714285704,0.0,8737,0.0,1.0,"n"
1.0,1.0,1.0,0.7714285714285712,0.2,8738,1.0,0.0,"y"
1.0,1.0,1.0,0.628571428571429,1.0,8739,1.0,0.0,"y"
0.0,1.0,0.0,0.9285714285714288,0.2,8740,1.0,0.0,"y"
0.0,1.0,1.0,0.7857142857142859,0.8,8741,1.0,0.0,"y"
1.0,0.0,1.0,0.48571428571428604,0.2,8742,0.0,1.0,"n"
1.0,0.0,0.0,0.17142857142857154,0.0,8743,0.0,1.0,"n"
1.0,1.0,0.0,0.9285714285714288,0.2,8744,1.0,0.0,"y"
1.0,1.0,1.0,0.8285714285714285,0.4,8745,1.0,0.0,"y"
1.0,0.0,0.0,0.2714285714285719,0.0,8746,0.0,1.0,"n"
1.0,1.0,0.0,0.7142857142857141,0.4,8747,1.0,0.0,"y"
1.0,0.0,0.0,0.15714285714285756,0.2,8748,0.0,1.0,"n"
0.0,1.0,1.0,0.6571428571428569,1.0,8749,1.0,0.0,"y"
0.0,0.0,0.0,0.2285714285714287,0.2,8750,0.0,1.0,"n"
1.0,1.0,0.0,0.5714285714285718,0.6,8751,1.0,0.0,"y"
1.0,1.0,0.0,0.8714285714285717,0.8,8752,1.0,0.0,"y"
0.0,0.0,0.0,0.41428571428571426,0.0,8753,0.0,1.0,"n"
1.0,0.0,1.0,0.11428571428571435,0.0,8754,0.0,1.0,"n"
1.0,1.0,1.0,0.5857142857142857,0.8,8755,1.0,0.0,"y"
1.0,1.0,1.0,0.9142857142857143,0.8,8756,1.0,0.0,"y"
1.0,1.0,1.0,0.40000000000000024,0.0,8757,0.0,1.0,"n"
0.0,0.0,0.0,0.10000000000000038,0.0,8758,0.0,1.0,"n"
1.0,0.0,1.0,0.08571428571428577,0.2,8759,0.0,1.0,"n"
1.0,0.0,1.0,0.21428571428571475,0.0,8760,0.0,1.0,"n"
1.0,0.0,1.0,0.15714285714285756,0.2,8761,0.0,1.0,"n"
1.0,0.0,0.0,0.3428571428571431,0.0,8762,0.0,1.0,"n"
1.0,1.0,1.0,0.7142857142857141,0.4,8763,1.0,0.0,"y"
0.0,1.0,1.0,0.7714285714285712,0.4,8764,1.0,0.0,"y"
0.0,1.0,1.0,0.9142857142857143,0.4,8765,1.0,0.0,"y"
0.0,1.0,1.0,0.8285714285714285,0.6,8766,1.0,0.0,"y"
0.0,1.0,1.0,0.7000000000000002,1.0,8767,1.0,0.0,"y"
1.0,1.0,0.0,0.8571428571428571,0.4,8768,1.0,0.0,"y"
1.0,0.0,1.0,0.4571428571428574,0.0,8769,0.0,1.0,"n"
1.0,1.0,0.0,0.0,0.2,8770,0.0,1.0,"n"
1.0,0.0,0.0,0.21428571428571475,0.0,8771,0.0,1.0,"n"
1.0,1.0,0.0,0.9571428571428574,0.6,8772,1.0,0.0,"y"
1.0,0.0,0.0,0.41428571428571426,0.0,8773,0.0,1.0,"n"
1.0,1.0,1.0,0.48571428571428604,0.0,8774,0.0,1.0,"n"
1.0,1.0,0.0,0.8142857142857145,0.6,8775,1.0,0.0,"y"
1.0,0.0,0.0,0.08571428571428577,0.0,8776,0.0,1.0,"n"
0.0,1.0,1.0,0.8857142857142857,0.4,8777,1.0,0.0,"y"
0.0,1.0,1.0,0.5,0.2,8778,0.6000000000000001,0.4,"y"
1.0,0.0,0.0,0.41428571428571426,0.2,8779,0.0,1.0,"n"
1.0,1.0,0.0,0.9428571428571428,0.4,8780,1.0,0.0,"y"
0.0,0.0,0.0,0.2714285714285719,0.0,8781,0.0,1.0,"n"
0.0,0.0,0.0,0.41428571428571426,0.0,8782,0.0,1.0,"n"
0.0,1.0,1.0,0.6000000000000004,0.2,8783,1.0,0.0,"y"
1.0,1.0,0.0,0.7714285714285712,0.8,8784,1.0,0.0,"y"
0.0,0.0,1.0,0.37142857142857166,0.2,8785,0.0,1.0,"n"
1.0,0.0,1.0,0.08571428571428577,0.2,8786,0.0,1.0,"n"
0.0,1.0,0.0,0.5714285714285718,0.4,8787,1.0,0.0,"y"
1.0,1.0,0.0,0.8285714285714285,1.0,8788,1.0,0.0,"y"
0.0,1.0,1.0,0.6571428571428569,0.8,8789,1.0,0.0,"y"
0.0,1.0,1.0,0.5142857142857146,0.2,8790,1.0,0.0,"y"
1.0,0.0,0.0,0.44285714285714284,0.0,8791,0.0,1.0,"n"
0.0,0.0,0.0,0.014285714285714611,0.0,8792,0.0,1.0,"n"
0.0,1.0,0.0,0.5285714285714286,0.4,8793,1.0,0.0,"y"
0.0,1.0,0.0,0.44285714285714284,0.2,8794,0.0,1.0,"n"
0.0,1.0,1.0,0.7000000000000002,0.6,8795,1.0,0.0,"y"
1.0,1.0,0.0,0.17142857142857154,0.2,8796,0.0,1.0,"n"
0.0,0.0,1.0,0.042857142857143204,0.2,8797,0.0,1.0,"n"
0.0,1.0,1.0,0.5285714285714286,0.2,8798,1.0,0.0,"y"
1.0,1.0,1.0,0.2857142857142859,0.2,8799,0.0,1.0,"n"
0.0,1.0,0.0,0.7428571428571427,1.0,8800,1.0,0.0,"y"
0.0,1.0,1.0,0.6857142857142855,0.4,8801,1.0,0.0,"y"
1.0,0.0,0.0,0.32857142857142846,0.0,8802,0.0,1.0,"n"
1.0,0.0,1.0,0.028571428571428588,0.2,8803,0.0,1.0,"n"
1.0,1.0,0.0,0.6000000000000004,1.0,8804,1.0,0.0,"y"
0.0,1.0,1.0,0.7571428571428573,0.6,8805,1.0,0.0,"y"
1.0,0.0,1.0,0.042857142857143204,0.0,8806,0.0,1.0,"n"
1.0,1.0,0.0,0.11428571428571435,0.0,8807,0.0,1.0,"n"
1.0,1.0,1.0,0.9142857142857143,0.6,8808,1.0,0.0,"y"
1.0,0.0,0.0,0.057142857142857176,0.0,8809,0.0,1.0,"n"
1.0,0.0,1.0,0.08571428571428577,0.2,8810,0.0,1.0,"n"
0.0,0.0,1.0,0.3857142857142856,0.0,8811,0.0,1.0,"n"
1.0,1.0,0.0,0.15714285714285756,0.2,8812,0.0,1.0,"n"
1.0,0.0,0.0,0.44285714285714284,0.2,8813,0.0,1.0,"n"
1.0,1.0,0.0,0.7285714285714288,0.2,8814,1.0,0.0,"y"
0.0,1.0,1.0,0.9142857142857143,0.4,8815,1.0,0.0,"y"
0.0,1.0,1.0,0.6142857142857143,0.4,8816,1.0,0.0,"y"
0.0,0.0,0.0,0.2571428571428573,0.2,8817,0.0,1.0,"n"
1.0,1.0,1.0,0.7714285714285712,0.4,8818,1.0,0.0,"y"
1.0,0.0,1.0,0.4571428571428574,0.0,8819,0.0,1.0,"n"
1.0,0.0,0.0,0.2571428571428573,0.2,8820,0.0,1.0,"n"
1.0,1.0,1.0,0.8714285714285717,0.6,8821,1.0,0.0,"y"
0.0,1.0,1.0,0.7285714285714288,0.6,8822,1.0,0.0,"y"
0.0,1.0,0.0,0.7857142857142859,1.0,8823,1.0,0.0,"y"
0.0,0.0,1.0,0.7428571428571427,1.0,8824,1.0,0.0,"y"
0.0,1.0,1.0,0.7857142857142859,0.6,8825,1.0,0.0,"y"
0.0,1.0,0.0,0.41428571428571426,0.2,8826,0.0,1.0,"n"
1.0,0.0,1.0,0.20000000000000012,0.0,8827,0.0,1.0,"n"
0.0,1.0,1.0,0.5,0.0,8828,0.0,1.0,"n"
0.0,0.0,1.0,0.32857142857142846,0.0,8829,0.0,1.0,"n"
1.0,0.0,0.0,0.32857142857142846,0.2,8830,0.0,1.0,"n"
1.0,1.0,0.0,0.17142857142857154,0.2,8831,0.0,1.0,"n"
1.0,1.0,0.0,0.5571428571428572,0.6,8832,1.0,0.0,"y"
0.0,1.0,0.0,0.7285714285714288,0.8,8833,1.0,0.0,"y"
1.0,1.0,1.0,0.9142857142857143,0.4,8834,1.0,0.0,"y"
1.0,1.0,1.0,0.37142857142857166,0.2,8835,0.0,1.0,"n"
0.0,0.0,1.0,0.08571428571428577,0.0,8836,0.0,1.0,"n"
0.0,0.0,1.0,0.32857142857142846,0.2,8837,0.0,1.0,"n"
0.0,1.0,0.0,0.8428571428571431,0.8,8838,1.0,0.0,"y"
1.0,1.0,1.0,0.6714285714285715,1.0,8839,1.0,0.0,"y"
0.0,0.0,0.0,0.07142857142857179,0.0,8840,0.0,1.0,"n"
0.0,0.0,1.0,0.3142857142857145,0.0,8841,0.0,1.0,"n"
0.0,0.0,1.0,0.14285714285714296,0.0,8842,0.0,1.0,"n"
0.0,1.0,1.0,0.6000000000000004,0.6,8843,1.0,0.0,"y"
1.0,1.0,1.0,0.8571428571428571,0.4,8844,1.0,0.0,"y"
0.0,1.0,0.0,0.32857142857142846,0.2,8845,0.0,1.0,"n"
0.0,1.0,1.0,0.9714285714285714,0.8,8846,1.0,0.0,"y"
0.0,0.0,1.0,0.32857142857142846,0.0,8847,0.0,1.0,"n"
1.0,0.0,0.0,0.20000000000000012,0.2,8848,0.0,1.0,"n"
1.0,0.0,0.0,0.3857142857142856,0.0,8849,0.0,1.0,"n"
1.0,0.0,0.0,0.014285714285714611,0.0,8850,0.0,1.0,"n"
1.0,1.0,1.0,0.9000000000000002,0.4,8851,1.0,0.0,"y"
0.0,1.0,0.0,0.8714285714285717,0.2,8852,1.0,0.0,"y"
0.0,0.0,0.0,0.10000000000000038,0.0,8853,0.0,1.0,"n"
0.0,1.0,1.0,0.9285714285714288,1.0,8854,1.0,0.0,"y"
0.0,0.0,1.0,0.20000000000000012,0.2,8855,0.0,1.0,"n"
0.0,0.0,0.0,0.21428571428571475,0.0,8856,0.0,1.0,"n"
1.0,0.0,1.0,0.48571428571428604,0.0,8857,0.0,1.0,"n"
1.0,0.0,0.0,0.37142857142857166,0.2,8858,0.0,1.0,"n"
1.0,1.0,1.0,0.5428571428571431,0.4,8859,1.0,0.0,"y"
0.0,1.0,1.0,0.20000000000000012,0.2,8860,0.0,1.0,"n"
1.0,1.0,1.0,0.2857142857142859,0.2,8861,0.0,1.0,"n"
0.0,0.0,0.0,0.41428571428571426,0.0,8862,0.0,1.0,"n"
1.0,0.0,1.0,0.11428571428571435,0.0,8863,0.0,1.0,"n"
1.0,1.0,0.0,0.5285714285714286,0.6,8864,1.0,0.0,"y"
1.0,1.0,1.0,0.5,0.8,8865,1.0,0.0,"y"
1.0,0.0,0.0,0.2285714285714287,0.0,8866,0.0,1.0,"n"
0.0,0.0,0.0,0.057142857142857176,0.0,8867,0.0,1.0,"n"
1.0,0.0,0.0,0.057142857142857176,0.2,8868,0.0,1.0,"n"
0.0,0.0,0.0,0.4571428571428574,0.2,8869,0.0,1.0,"n"
0.0,0.0,1.0,0.18571428571428614,0.0,8870,0.0,1.0,"n"
0.0,0.0,1.0,0.014285714285714611,0.0,8871,0.0,1.0,"n"
0.0,0.0,0.0,0.24285714285714333,0.2,8872,0.0,1.0,"n"
0.0,0.0,1.0,0.11428571428571435,0.0,8873,0.0,1.0,"n"
1.0,0.0,0.0,0.15714285714285756,0.0,8874,0.0,1.0,"n"
1.0,1.0,1.0,0.9000000000000002,1.0,8875,1.0,0.0,"y"
1.0,0.0,0.0,0.21428571428571475,0.2,8876,0.0,1.0,"n"
1.0,1.0,0.0,0.028571428571428588,0.2,8877,0.0,1.0,"n"
1.0,0.0,1.0,0.5428571428571431,0.2,8878,1.0,0.0,"y"
0.0,1.0,1.0,0.9714285714285714,0.6,8879,1.0,0.0,"y"
1.0,0.0,1.0,0.11428571428571435,0.0,8880,0.0,1.0,"n"
1.0,0.0,1.0,0.042857142857143204,0.0,8881,0.0,1.0,"n"
0.0,1.0,1.0,0.9285714285714288,1.0,8882,1.0,0.0,"y"
0.0,1.0,1.0,0.11428571428571435,0.0,8883,0.0,1.0,"n"
0.0,0.0,1.0,0.057142857142857176,0.0,8884,0.0,1.0,"n"
0.0,1.0,0.0,0.5428571428571431,1.0,8885,1.0,0.0,"y"
1.0,1.0,1.0,0.2999999999999999,0.2,8886,0.0,1.0,"n"
1.0,0.0,0.0,0.042857142857143204,0.2,8887,0.0,1.0,"n"
0.0,0.0,1.0,0.4571428571428574,0.2,8888,0.0,1.0,"n"
1.0,0.0,1.0,0.37142857142857166,0.0,8889,0.0,1.0,"n"
0.0,0.0,0.0,0.2714285714285719,0.0,8890,0.0,1.0,"n"
1.0,1.0,0.0,0.8857142857142857,0.4,8891,1.0,0.0,"y"
0.0,1.0,0.0,0.7000000000000002,1.0,8892,1.0,0.0,"y"
1.0,0.0,1.0,0.17142857142857154,0.0,8893,0.0,1.0,"n"
1.0,0.0,0.0,0.3142857142857145,0.2,8894,0.0,1.0,"n"
1.0,0.0,0.0,0.20000000000000012,0.2,8895,0.0,1.0,"n"
1.0,0.0,1.0,0.042857142857143204,0.0,8896,0.0,1.0,"n"
0.0,1.0,0.0,0.0,0.2,8897,0.0,1.0,"n"
1.0,0.0,0.0,0.4285714285714288,0.0,8898,0.0,1.0,"n"
1.0,1.0,0.0,0.5285714285714286,0.6,8899,1.0,0.0,"y"
1.0,1.0,1.0,0.5571428571428572,1.0,8900,1.0,0.0,"y"
1.0,0.0,0.0,0.20000000000000012,0.0,8901,0.0,1.0,"n"
0.0,0.0,1.0,0.4285714285714288,0.2,8902,0.0,1.0,"n"
1.0,1.0,0.0,0.9000000000000002,0.6,8903,1.0,0.0,"y"
0.0,0.0,1.0,0.028571428571428588,0.2,8904,0.0,1.0,"n"
0.0,1.0,0.0,0.9714285714285714,0.2,8905,1.0,0.0,"y"
1.0,1.0,0.0,0.5857142857142857,0.4,8906,1.0,0.0,"y"
0.0,1.0,1.0,0.8428571428571431,0.8,8907,1.0,0.0,"y"
0.0,0.0,1.0,0.057142857142857176,0.0,8908,0.0,1.0,"n"
0.0,1.0,0.0,0.5428571428571431,1.0,8909,1.0,0.0,"y"
1.0,1.0,1.0,0.2714285714285719,0.0,8910,0.0,1.0,"n"
1.0,0.0,1.0,0.4571428571428574,0.0,8911,0.0,1.0,"n"
0.0,0.0,1.0,0.028571428571428588,0.2,8912,0.0,1.0,"n"
0.0,0.0,1.0,0.028571428571428588,0.0,8913,0.0,1.0,"n"
1.0,1.0,1.0,0.9428571428571428,1.0,8914,1.0,0.0,"y"
1.0,1.0,0.0,0.8428571428571431,0.2,8915,1.0,0.0,"y"
1.0,0.0,1.0,0.014285714285714611,0.2,8916,0.0,1.0,"n"
0.0,0.0,1.0,0.11428571428571435,0.0,8917,0.0,1.0,"n"
0.0,0.0,1.0,0.2999999999999999,0.0,8918,0.0,1.0,"n"
1.0,0.0,1.0,0.14285714285714296,0.2,8919,0.0,1.0,"n"
1.0,1.0,0.0,0.7857142857142859,0.4,8920,1.0,0.0,"y"
0.0,1.0,1.0,0.7285714285714288,0.8,8921,1.0,0.0,"y"
1.0,1.0,1.0,0.8285714285714285,1.0,8922,1.0,0.0,"y"
0.0,1.0,1.0,0.5285714285714286,1.0,8923,1.0,0.0,"y"
0.0,0.0,1.0,0.3142857142857145,0.2,8924,0.0,1.0,"n"
0.0,0.0,0.0,0.40000000000000024,0.0,8925,0.0,1.0,"n"
0.0,0.0,0.0,0.35714285714285704,0.0,8926,0.0,1.0,"n"
0.0,0.0,0.0,0.48571428571428604,0.2,8927,0.0,1.0,"n"
1.0,1.0,0.0,0.7999999999999998,0.4,8928,1.0,0.0,"y"
1.0,0.0,0.0,0.4571428571428574,0.2,8929,0.0,1.0,"n"
0.0,0.0,1.0,0.11428571428571435,0.0,8930,0.0,1.0,"n"
0.0,0.0,0.0,0.4571428571428574,0.0,8931,0.0,1.0,"n"
0.0,0.0,0.0,0.3857142857142856,0.2,8932,0.0,1.0,"n"
1.0,1.0,1.0,0.5857142857142857,0.2,8933,1.0,0.0,"y"
0.0,0.0,0.0,0.4714285714285714,0.0,8934,0.0,1.0,"n"
0.0,1.0,0.0,0.8571428571428571,0.8,8935,1.0,0.0,"y"
1.0,0.0,1.0,0.3428571428571431,0.0,8936,0.0,1.0,"n"
0.0,0.0,1.0,0.7999999999999998,0.2,8937,1.0,0.0,"y"
1.0,0.0,1.0,0.18571428571428614,0.0,8938,0.0,1.0,"n"
0.0,0.0,1.0,0.35714285714285704,0.0,8939,0.0,1.0,"n"
0.0,0.0,1.0,0.41428571428571426,0.2,8940,0.0,1.0,"n"
0.0,0.0,0.0,0.12857142857142898,0.0,8941,0.0,1.0,"n"
0.0,0.0,1.0,0.2999999999999999,0.2,8942,0.0,1.0,"n"
0.0,1.0,1.0,0.4571428571428574,0.0,8943,0.0,1.0,"n"
1.0,1.0,0.0,0.5857142857142857,0.6,8944,1.0,0.0,"y"
0.0,1.0,0.0,0.014285714285714611,0.2,8945,0.0,1.0,"n"
0.0,1.0,1.0,0.9571428571428574,1.0,8946,1.0,0.0,"y"
0.0,0.0,0.0,0.4571428571428574,0.0,8947,0.0,1.0,"n"
1.0,1.0,0.0,0.7999999999999998,0.2,8948,1.0,0.0,"y"
0.0,0.0,0.0,0.15714285714285756,0.2,8949,0.0,1.0,"n"
1.0,1.0,0.0,0.057142857142857176,0.0,8950,0.0,1.0,"n"
0.0,1.0,0.0,0.6428571428571429,0.6,8951,1.0,0.0,"y"
0.0,1.0,1.0,0.4714285714285714,0.2,8952,0.0,1.0,"n"
0.0,1.0,1.0,0.7428571428571427,0.2,8953,1.0,0.0,"y"
1.0,0.0,0.0,0.7285714285714288,0.2,8954,1.0,0.0,"y"
0.0,1.0,0.0,0.8428571428571431,0.4,8955,1.0,0.0,"y"
1.0,1.0,0.0,0.985714285714286,0.4,8956,1.0,0.0,"y"
1.0,1.0,1.0,0.7857142857142859,1.0,8957,1.0,0.0,"y"
1.0,0.0,1.0,0.12857142857142898,0.0,8958,0.0,1.0,"n"
0.0,0.0,0.0,0.21428571428571475,0.0,8959,0.0,1.0,"n"
0.0,0.0,1.0,0.2571428571428573,0.0,8960,0.0,1.0,"n"
0.0,1.0,1.0,0.6857142857142855,0.2,8961,1.0,0.0,"y"
1.0,1.0,1.0,0.5571428571428572,0.6,8962,1.0,0.0,"y"
1.0,0.0,1.0,0.14285714285714296,0.0,8963,0.0,1.0,"n"
1.0,0.0,0.0,0.2714285714285719,0.2,8964,0.0,1.0,"n"
1.0,1.0,1.0,0.6142857142857143,0.4,8965,1.0,0.0,"y"
1.0,0.0,1.0,0.14285714285714296,0.0,8966,0.0,1.0,"n"
1.0,1.0,1.0,0.985714285714286,0.2,8967,1.0,0.0,"y"
1.0,1.0,1.0,0.5428571428571431,0.4,8968,1.0,0.0,"y"
0.0,1.0,0.0,0.9571428571428574,0.6,8969,1.0,0.0,"y"
1.0,1.0,0.0,0.7571428571428573,0.8,8970,1.0,0.0,"y"
1.0,0.0,0.0,0.41428571428571426,0.2,8971,0.0,1.0,"n"
0.0,0.0,0.0,0.042857142857143204,0.0,8972,0.0,1.0,"n"
1.0,1.0,1.0,0.7714285714285712,0.2,8973,1.0,0.0,"y"
1.0,1.0,0.0,0.628571428571429,0.4,8974,1.0,0.0,"y"
0.0,0.0,0.0,0.11428571428571435,0.0,8975,0.0,1.0,"n"
1.0,0.0,1.0,0.2999999999999999,0.2,8976,0.0,1.0,"n"
0.0,0.0,1.0,0.18571428571428614,0.0,8977,0.0,1.0,"n"
0.0,0.0,0.0,0.40000000000000024,0.2,8978,0.0,1.0,"n"
0.0,1.0,0.0,0.6714285714285715,1.0,8979,1.0,0.0,"y"
1.0,1.0,1.0,0.2285714285714287,0.2,8980,0.0,1.0,"n"
1.0,1.0,1.0,0.6142857142857143,0.2,8981,1.0,0.0,"y"
1.0,1.0,1.0,0.8428571428571431,0.4,8982,1.0,0.0,"y"
0.0,0.0,0.0,0.4571428571428574,0.0,8983,0.0,1.0,"n"
1.0,0.0,0.0,0.2714285714285719,0.2,8984,0.0,1.0,"n"
1.0,1.0,0.0,0.08571428571428577,0.0,8985,0.0,1.0,"n"
0.0,1.0,1.0,0.8285714285714285,0.8,8986,1.0,0.0,"y"
0.0,1.0,1.0,0.985714285714286,0.2,8987,1.0,0.0,"y"
1.0,1.0,1.0,0.5428571428571431,0.2,8988,1.0,0.0,"y"
1.0,1.0,0.0,0.17142857142857154,0.2,8989,0.0,1.0,"n"
1.0,1.0,1.0,0.628571428571429,0.6,8990,1.0,0.0,"y"
1.0,1.0,1.0,0.11428571428571435,0.2,8991,0.0,1.0,"n"
0.0,1.0,0.0,0.9571428571428574,0.8,8992,1.0,0.0,"y"
1.0,0.0,0.0,0.2999999999999999,0.0,8993,0.0,1.0,"n"
0.0,0.0,0.0,0.24285714285714333,0.0,8994,0.0,1.0,"n"
1.0,0.0,0.0,0.18571428571428614,0.2,8995,0.0,1.0,"n"
0.0,1.0,1.0,0.014285714285714611,0.2,8996,0.0,1.0,"n"
0.0,0.0,1.0,0.24285714285714333,0.2,8997,0.0,1.0,"n"
0.0,1.0,1.0,0.4714285714285714,0.2,8998,0.0,1.0,"n"
1.0,1.0,0.0,0.5714285714285718,0.6,8999,1.0,0.0,"y"
0.0,0.0,0.0,0.2571428571428573,0.0,9000,0.0,1.0,"n"
0.0,0.0,0.0,0.14285714285714296,0.0,9001,0.0,1.0,"n"
1.0,0.0,0.0,0.11428571428571435,0.2,9002,0.0,1.0,"n"
1.0,1.0,0.0,0.6857142857142855,1.0,9003,1.0,0.0,"y"
0.0,1.0,0.0,0.6571428571428569,0.6,9004,1.0,0.0,"y"
0.0,0.0,0.0,0.10000000000000038,0.2,9005,0.0,1.0,"n"
1.0,0.0,0.0,0.21428571428571475,0.0,9006,0.0,1.0,"n"
1.0,0.0,0.0,0.2285714285714287,0.2,9007,0.0,1.0,"n"
0.0,1.0,1.0,0.628571428571429,0.8,9008,1.0,0.0,"y"
0.0,1.0,1.0,0.6142857142857143,0.8,9009,1.0,0.0,"y"
0.0,1.0,0.0,0.985714285714286,0.8,9010,1.0,0.0,"y"
1.0,0.0,0.0,0.20000000000000012,0.2,9011,0.0,1.0,"n"
1.0,1.0,1.0,0.628571428571429,1.0,9012,1.0,0.0,"y"
1.0,1.0,1.0,0.2285714285714287,0.0,9013,0.0,1.0,"n"
0.0,1.0,0.0,0.18571428571428614,0.0,9014,0.0,1.0,"n"
0.0,0.0,1.0,0.057142857142857176,0.0,9015,0.0,1.0,"n"
0.0,1.0,1.0,0.32857142857142846,0.0,9016,0.0,1.0,"n"
0.0,0.0,1.0,0.44285714285714284,0.2,9017,0.0,1.0,"n"
0.0,1.0,0.0,0.8857142857142857,1.0,9018,1.0,0.0,"y"
0.0,0.0,1.0,0.14285714285714296,0.2,9019,0.0,1.0,"n"
1.0,0.0,0.0,0.37142857142857166,0.2,9020,0.0,1.0,"n"
0.0,1.0,0.0,0.14285714285714296,0.0,9021,0.0,1.0,"n"
0.0,1.0,0.0,0.5571428571428572,0.8,9022,1.0,0.0,"y"
0.0,1.0,1.0,0.7428571428571427,0.8,9023,1.0,0.0,"y"
0.0,0.0,1.0,0.41428571428571426,0.0,9024,0.0,1.0,"n"
1.0,0.0,1.0,0.14285714285714296,0.0,9025,0.0,1.0,"n"
0.0,1.0,1.0,0.9571428571428574,0.2,9026,1.0,0.0,"y"
1.0,0.0,0.0,0.10000000000000038,0.0,9027,0.0,1.0,"n"
0.0,1.0,0.0,0.15714285714285756,0.0,9028,0.0,1.0,"n"
1.0,0.0,1.0,0.11428571428571435,0.0,9029,0.0,1.0,"n"
0.0,0.0,1.0,0.15714285714285756,0.2,9030,0.0,1.0,"n"
1.0,1.0,1.0,0.9428571428571428,0.4,9031,1.0,0.0,"y"
1.0,0.0,1.0,0.4285714285714288,0.2,9032,0.0,1.0,"n"
0.0,1.0,1.0,0.6000000000000004,1.0,9033,1.0,0.0,"y"
0.0,0.0,0.0,0.15714285714285756,0.0,9034,0.0,1.0,"n"
0.0,1.0,0.0,0.07142857142857179,0.2,9035,0.0,1.0,"n"
1.0,0.0,0.0,0.41428571428571426,0.2,9036,0.0,1.0,"n"
1.0,0.0,0.0,0.40000000000000024,0.2,9037,0.0,1.0,"n"
0.0,0.0,0.0,0.4285714285714288,0.0,9038,0.0,1.0,"n"
0.0,0.0,1.0,0.14285714285714296,0.0,9039,0.0,1.0,"n"
1.0,1.0,0.0,0.7142857142857141,0.4,9040,1.0,0.0,"y"
1.0,0.0,0.0,0.2857142857142859,0.0,9041,0.0,1.0,"n"
0.0,1.0,1.0,0.5428571428571431,1.0,9042,1.0,0.0,"y"
0.0,1.0,1.0,0.5285714285714286,0.2,9043,1.0,0.0,"y"
0.0,0.0,1.0,0.21428571428571475,0.2,9044,0.0,1.0,"n"
0.0,1.0,0.0,0.7285714285714288,0.8,9045,1.0,0.0,"y"
1.0,0.0,0.0,0.028571428571428588,0.0,9046,0.0,1.0,"n"
1.0,0.0,1.0,0.9714285714285714,1.0,9047,1.0,0.0,"y"
